time_ns,cm_x,cm_y,cm_z
0.042,13.825020645797533,2.32147610029608,-21.710064032335183
0.043000000000000003,13.710065325355886,2.4348893239588114,-21.834094680647546
0.044,13.612952939541957,2.4000141145678127,-21.799582114597655
0.045,13.667038306343137,2.427231111716798,-21.667444907927287
0.046,13.793255897006416,2.4769353474332383,-21.60178168273491
0.047,13.887277651552758,2.4444144773722964,-21.627085772954388
0.048,13.789318233991294,2.429971256417362,-21.671455546017686
0.049,13.845966124743951,2.4103740743317146,-21.648764741444488
0.05,13.745423411515953,2.4367523613285944,-21.667759978700435
0.051000000000000004,13.650143205139035,2.5317427617943453,-21.682096531632283
0.052000000000000005,13.604114249970587,2.6385344488152795,-21.72641574743298
0.053,13.74650856143595,2.630450601774822,-21.658139593456042
0.054,13.878006834589936,2.5863485222807556,-21.58851076032879
0.055,13.792739780079973,2.620270176477459,-21.72542289496768
0.056,13.6232291629923,2.589577858729251,-21.880118483229722
0.057,13.5324967974407,2.6578418559267463,-21.82799968001671
0.058,13.51497920444096,2.7533555434138917,-21.71294386846998
0.059000000000000004,13.625374223635287,2.806091015275263,-21.71072133331113
0.06,13.721800951308321,3.112945628299217,-21.79519189775892
0.061,13.931795725349302,3.0460429811369916,-21.66592917100248
0.062,13.945418778451419,3.0166797943231387,-21.741462848010617
0.063,13.901720055326898,3.0569761652973466,-21.85936114490875
0.064,13.945152250538948,3.1399789726162255,-21.80086136842222
0.065,13.865301350046854,3.1592130285053237,-21.844093475539534
0.066,13.89737525039394,3.1101058243096342,-21.747024231063918
0.067,14.05575543934683,3.1530087527357606,-21.860407261878883
0.068,13.901150265769378,3.2522654129007917,-22.083437318111663
0.069,13.893932926303387,3.3248817214550823,-22.053313822038596
0.07,13.883176230577853,3.17443785521221,-22.17813451530715
0.07100000000000001,13.979989435572328,3.20798711726406,-22.218122712369134
0.07200000000000001,13.934527243557977,3.092843831248545,-22.1915662112304
0.073,13.881715435721848,3.075680731875152,-21.962196902103145
0.074,13.946082377467532,2.98490556897051,-22.057162710405184
0.075,14.013054120484984,3.0819182308629207,-22.01675299706071
0.076,14.097301723764135,3.0855767841004145,-22.04631162526578
0.077,14.145668574703874,3.220010843409691,-22.268583401751137
0.078,14.115443170945658,3.1924986422353596,-22.258911449246508
0.079,13.940171207780564,3.3179182651567363,-22.293350274200133
0.08,13.957981125504414,3.3779257812221712,-22.313325351304968
0.081,13.961519908180401,3.3744184342039016,-22.42068777876535
0.082,14.172890012230178,3.3521314305839196,-22.33154700647301
0.083,14.094783753192862,3.32716278698471,-22.359875311255283
0.084,13.84743955227037,3.4522536783604765,-22.27804953425748
0.085,13.832907236480187,3.472166456262935,-22.227227443740635
0.08600000000000001,13.747553836058565,3.58356189902098,-22.154244353460818
0.08700000000000001,13.888641590028623,3.7101777764339654,-22.09213982832567
0.088,13.908037727815318,3.793959996869785,-22.149575818074776
0.089,13.851852524444038,3.729301646708205,-22.13503989597506
0.09,13.665758006483228,3.686678263029574,-22.106379986966147
0.091,13.474964012943728,3.43983192423591,-22.186771711920414
0.092,13.236949249276881,3.3953194658773316,-22.006398748182832
0.093,13.322475277562543,3.326527467450966,-21.93271140592068
0.094,13.221226918169211,3.284509197672547,-22.016887146032797
0.095,13.23465529129432,3.21090165751661,-21.973382793545845
0.096,13.258445743153967,3.1964726675725714,-22.115554413596698
0.097,13.371543592103832,2.922173282601763,-22.02649885831493
0.098,13.373118556712964,2.8372054379203315,-22.157781745822163
0.099,13.463085127620232,2.955186745760949,-22.08169404964585
0.1,13.44635443024321,3.147296128980347,-22.071695239649102
0.101,13.5112822724867,3.18729744049241,-22.15999236419913
0.10200000000000001,13.510997119512353,3.23376743111798,-21.91542580182137
0.10300000000000001,13.44817058493993,3.2162459610874596,-21.81079501279636
0.10400000000000001,13.297871574503468,3.1341321632846864,-21.883711831841755
0.105,13.343966425046606,3.1377725065087194,-21.97780950798073
0.106,13.372168935245748,3.1394670879474758,-21.820704517354127
0.107,13.476123103554368,3.2013622506501007,-21.723217115703186
0.108,13.515931510250752,3.2076011143499126,-21.726465343053196
0.109,13.527975141792421,3.166690017244833,-21.680677270064727
0.11,13.61165767460906,3.2828554966397885,-21.643921137551608
0.111,13.64749987106486,3.2481817813689693,-21.75166983765897
0.112,13.613985651088065,3.278361155698349,-21.804783255675993
0.113,13.437107251187316,3.2484419215541815,-21.80892474759392
0.114,13.372901590678442,3.2082875654586593,-21.738404851828285
0.115,13.442892071583994,3.1346702789908147,-21.675338783663594
0.116,13.560048278403666,2.9834381824986376,-21.77022808951563
0.117,13.567535067767716,2.918326899707682,-21.953809207727705
0.11800000000000001,13.474150318393798,2.881912339838634,-22.056373601513112
0.11900000000000001,13.540074024020813,2.7767748073575302,-21.94193789864016
0.12,13.496366833004673,2.7183054336448698,-21.967198164144783
0.121,13.75865394534913,2.8283147303233576,-22.069880651480794
0.122,13.933898647808428,2.775254671925746,-21.975426022724434
0.123,13.96676855410156,2.694945541553366,-21.99768090619767
0.124,13.977832963644309,2.6093194233410446,-21.881455711674025
0.125,13.902844334508854,2.527860468709368,-21.853028701271366
0.126,13.966920566490883,2.6516403026416295,-21.892433086077354
0.127,13.90076436075261,2.7189407004496156,-21.77475212628133
0.128,13.903584798914311,2.7511271784846034,-21.641784825306992
0.129,13.954686436280587,2.706080406157852,-21.846381384915667
0.13,14.050917235994103,2.6936448561490436,-21.664574468126318
0.131,14.14268177112098,2.8070236465186937,-21.499052101961222
0.132,14.183660425070197,2.665013444934995,-21.220688930856753
0.133,14.014960727386802,2.7068618664086435,-21.254827635563316
0.134,14.116465512010388,2.7851465837737095,-21.438771494338344
0.135,14.335780248949174,2.8839551230077656,-21.518359577181275
0.136,14.312163457216196,2.724927864492221,-21.496403867162087
0.137,14.1637233567128,2.6085194248031365,-21.405715934868958
0.138,14.039086376118158,2.520874626742496,-21.364219032486297
0.139,14.222272507036116,2.5018041075627493,-21.439469132176118
0.14,14.204621686513926,2.5675219550795845,-21.28313889522401
0.14100000000000001,14.248410209618957,2.62252491121296,-21.449732594593044
0.14200000000000002,14.29803783188222,2.725915102094091,-21.563387910177156
0.14300000000000002,14.240804099999371,2.744224180840793,-21.631231627898543
0.14400000000000002,14.312333857626182,2.878174882571728,-21.7088363184221
0.145,14.167873998825778,2.964894505984558,-21.730463977035313
0.146,14.024064582009968,3.133564758325173,-21.796531175906427
0.147,14.080631202141308,3.3072245743470723,-21.746847302551178
0.148,14.1821458924693,3.2765427822626867,-21.84751028210516
0.149,14.114586405603966,3.240845668897406,-21.941688163479125
0.15,13.894573323720424,3.0692134109810025,-22.002896942881577
0.151,14.046660918880395,2.9325804709679897,-22.066560524029327
0.152,13.974299929011496,2.95650078244198,-22.117278436001364
0.153,13.765741507257955,2.9850921347054484,-22.160183460634418
0.154,13.597673364303928,2.855809097790358,-22.31757928484006
0.155,13.586546506982994,2.9549426611082104,-22.306261716411505
0.156,13.586153622052482,3.085457878596578,-22.291826717158674
0.157,13.615798055060983,3.0832719450285926,-22.18781689465209
0.158,13.669970241265045,2.921578244330981,-22.075833102489565
0.159,13.542086214333974,2.890989696277212,-22.31844026817064
0.16,13.446292491438909,2.851483318513701,-22.58357385460731
0.161,13.348152595027406,3.0404338683024608,-22.893395093528085
0.162,13.2342982204648,3.088446120335077,-22.720895740234223
0.163,13.244149684157883,3.0733852710921203,-22.72601431253986
0.164,13.278314925634074,2.906309188481884,-22.501595612082237
0.165,13.31893917359448,2.821538120506318,-22.520398087646523
0.166,13.329701016120406,2.697154058032975,-22.618965175125545
0.167,13.299962357369987,2.7987156108223195,-22.858774266944096
0.168,13.403618652635915,2.79020794591979,-23.056475591124734
0.169,13.437792232080279,2.860182874243082,-23.064844205097177
0.17,13.257058032190068,2.987654170405819,-22.955100781522535
0.171,13.40121345076303,3.0692748047360374,-22.71836700866168
0.17200000000000001,13.273402498878706,3.00875791808081,-22.736540664504112
0.17300000000000001,13.274628355642603,2.9434780197750574,-22.61117607442112
0.17400000000000002,13.360907894348934,2.944953434386092,-22.528989139950415
0.17500000000000002,13.474791719514933,2.9922766405545547,-22.52838330842055
0.176,13.596895283994215,2.8733749135277953,-22.690785043767313
0.177,13.753452842893694,2.8058431780242663,-22.68678512433001
0.178,13.738131236018917,2.771836374810533,-22.853041798459152
0.179,13.688163384922845,2.7509564984822785,-22.8134341899489
0.18,13.692530417765138,2.860701686284228,-22.624839300357877
0.181,13.716963063127558,2.8963058736857046,-22.378416720692215
0.182,13.694451856120377,2.880459427466478,-22.224125514309144
0.183,13.664854517942675,2.819747078190246,-22.195183560824674
0.184,13.508870274174084,2.6885677150517724,-22.179178327396574
0.185,13.274498057520342,2.7494319331305825,-22.129815569485075
0.186,13.200755839881372,2.841951040747938,-22.18037689236809
0.187,13.138099525987425,2.875351147787991,-22.21923353853538
0.188,13.209524660279861,2.7366032604278288,-22.32530874338957
0.189,13.11329936704785,2.7508861977057255,-22.4365035856998
0.19,12.945459736255927,2.8224095199900705,-22.32121838746091
0.191,12.916689717490588,2.882949687398009,-22.136590091636776
0.192,12.866065826942378,2.7495366508435026,-22.188822712303804
0.193,12.75162815909695,2.782515434476133,-22.282943768535546
0.194,12.724387459220647,2.7926102893710043,-22.390656685402398
0.195,12.76361342789019,2.6753711411134002,-22.30062485165049
0.196,12.761443787766204,2.742910847185982,-22.210592691111952
0.197,12.748582714132096,2.663055954096025,-22.201594233232658
0.198,12.979699702619572,2.809368351831786,-22.453957561633302
0.199,12.96095691855675,2.95023540767667,-22.563414770066643
0.2,13.009845950484179,2.968121101981023,-22.620565626608798
0.201,12.951091231736378,2.9341932557262385,-22.764196545904053
0.202,13.152456906055093,2.8738303052434198,-22.96071318519692
0.203,13.232509639189376,2.9299252220856453,-22.92861273234568
0.20400000000000001,13.276823774328088,2.933324243939155,-22.870695029333923
0.20500000000000002,13.2824437518212,3.0527944882126503,-22.921426255026432
0.20600000000000002,13.293625968772739,3.0247202671378544,-22.983621461726877
0.20700000000000002,13.330157774529246,2.913086318329365,-23.016839710471057
0.20800000000000002,13.371540888252081,2.795779184397103,-22.936608452775722
0.209,13.407831154960803,2.7615476365255707,-22.957913661293983
0.21,13.438813874532997,2.6718245333336412,-22.951105067655497
0.211,13.41968882551612,2.6586272938864326,-23.020615519720323
0.212,13.187206054565422,2.6075544358688956,-22.861337429887435
0.213,13.14611897430215,2.63501914776338,-22.887205928394316
0.214,13.14025313283628,2.652669296335356,-22.7329298918934
0.215,13.114417789410648,2.60377959697808,-22.745955519713426
0.216,13.211485206715352,2.6819193910701267,-22.90420073145868
0.217,13.110954638360631,2.500080412432402,-22.915813290737024
0.218,12.8815431543525,2.545719151256084,-22.87398513046458
0.219,12.955595045249092,2.5338740869835665,-22.84099058310828
0.22,13.074469205485205,2.53099925183597,-22.71640012570846
0.221,13.090543147175431,2.6267381969984807,-22.713768831054466
0.222,13.189504450022561,2.5771302181830777,-22.6745443493376
0.223,13.013907443483607,2.439006052270605,-22.780841472161004
0.224,13.122229231635556,2.6597876372506177,-22.683228878592743
0.225,13.149789239007822,2.8849312970969536,-22.705354654483404
0.226,13.037432991882788,3.029356615620167,-22.65386973795953
0.227,13.020706093201902,3.0175967856081507,-22.504376998686602
0.228,13.079852313841135,3.026116219031335,-22.401983288036526
0.229,13.285494963861995,2.8320367970920444,-22.472781309666264
0.23,13.213030427323217,2.920754504223753,-22.579726075099437
0.231,13.166953444254252,2.9186210553676863,-22.7777364258283
0.232,13.167452023280958,2.962813259966993,-22.83878523553741
0.233,13.300692948347988,2.7359301124461024,-22.8449548397948
0.234,13.432467992714987,2.4893510563246393,-22.986741209475817
0.23500000000000001,13.395513345162943,2.6698408105816607,-23.01535303701803
0.23600000000000002,13.381185313691288,2.615945004070383,-23.032427779214984
0.23700000000000002,13.41750111058292,2.7825304004396947,-22.945742141528537
0.23800000000000002,13.627619800735172,2.741560189295551,-22.99278695002614
0.23900000000000002,13.557242847551155,2.835015543534271,-23.010460497371064
0.24,13.713867612945217,2.88450263930735,-22.9655141617471
0.241,13.760122139413825,3.029911693193623,-23.201639723676895
0.242,13.760582169646652,2.997373051646774,-23.18101679869014
0.243,13.78559267632036,2.8498932312002854,-23.06805603442984
0.244,13.834328796019724,2.7166092709480325,-23.15524613991704
0.245,13.789104754793504,2.7093262137026346,-23.29372640483288
0.246,13.81662296483013,2.51388233232352,-23.221727756327105
0.247,13.895266317091385,2.548207421275539,-23.06593948273578
0.248,13.954688662002456,2.595937541317652,-22.91188959927315
0.249,13.900871559904768,2.6364734568969292,-22.81672967711145
0.25,13.900078874699975,2.6386094201509556,-22.673013433385417
0.251,13.815922580795624,2.6469107038356507,-22.513610734618574
0.252,13.832755052050942,2.6727087812153814,-22.359223327199743
0.253,13.870743939232794,2.576069286611409,-22.19447451723115
0.254,13.944315623480385,2.507819979682622,-22.1697471314039
0.255,14.005331833449727,2.450175122326213,-22.175299935993642
0.256,13.99770061853068,2.49398148947524,-22.27502083126351
0.257,13.984811427921397,2.401350429928214,-22.136664403113098
0.258,14.022117471283858,2.4434488104629626,-22.17538299695615
0.259,13.932327525410011,2.415633409385232,-22.363476524747465
0.26,13.925319899625643,2.3044903331273505,-22.21584886015891
0.261,14.09487657595884,2.326536331114958,-21.946061140765565
0.262,14.106736437186965,2.350235643422242,-21.975324281810416
0.263,13.866962373905022,2.2528224634818916,-22.07542955901233
0.264,13.634182924425778,2.208122795179346,-22.044867965188402
0.265,13.676673765747418,2.222182296964771,-21.844083173585073
0.266,13.675042658852382,2.398105029250533,-21.795700919027368
0.267,13.737904476542491,2.529304517535886,-21.89430878694019
0.268,13.679103320501612,2.3833897011427885,-21.886686435611143
0.269,13.717822798956126,2.602712251376191,-21.8244176305903
0.27,13.731816107139835,2.745526796556911,-21.80132903621678
0.271,13.817958517832519,2.8121507820150273,-21.769098363778703
0.272,13.890371401864005,2.786197112914118,-21.76594945628782
0.273,14.059594053177191,2.628674580969176,-21.795271070636925
0.274,14.28019898127072,2.6529071328162726,-21.709235723654906
0.275,14.379348169875826,2.84974035503216,-21.67940494183482
0.276,14.210522335174485,3.086358500491786,-21.75387616377792
0.277,14.322086153435961,3.201246702789992,-21.705117545963844
0.278,14.259364474650493,3.263108418595092,-21.761234474133964
0.279,14.274291507737763,3.182860877801368,-21.598553288297108
0.28,14.222267302272595,2.9968497820526645,-21.606780875140448
0.281,13.989418673235717,3.003060208798407,-21.439861459553075
0.28200000000000003,13.765470880211415,3.039106499756012,-21.27427775503028
0.28300000000000003,13.48690750822489,3.109490604204896,-21.17512534967034
0.28400000000000003,13.423617070545669,3.1539489162063092,-21.101103833783256
0.28500000000000003,13.463043696061998,3.137719293247893,-21.07603866412812
0.28600000000000003,13.630674110297694,3.157979103711767,-21.215782165287777
0.28700000000000003,13.613727676821409,3.3954790751344825,-21.220354139432352
0.28800000000000003,13.505379281346695,3.3574741440637017,-21.24513325465274
0.289,13.586900534963194,3.388304274959227,-21.439569072215793
0.29,13.657543727980206,3.378035983400015,-21.268879335837763
0.291,13.534290148460723,3.4964526183198967,-21.365212044147416
0.292,13.541535978864413,3.6322008474901724,-21.4020169180073
0.293,13.667506635917212,3.606673674527413,-21.24029896558519
0.294,13.685368107559416,3.5377306324403373,-21.258801314772384
0.295,13.74275640300587,3.356854413122929,-21.118128857954126
0.296,13.674440822951196,3.3015627846897204,-21.04182642836349
0.297,13.709532546319465,3.2278388845889046,-21.058531401687095
0.298,13.655084679565135,3.140153175875241,-21.091873982528508
0.299,13.676789270522878,3.125358054774807,-21.001699767424185
0.3,13.668885300227211,3.1395484630758093,-20.798154650523394
0.301,13.62334342119763,3.3426842745515875,-20.783906576726274
0.302,13.679140787435818,3.123110977635945,-20.757069840608928
0.303,13.593909347341905,3.0726947507071642,-20.82769715549957
0.304,13.651916402094358,2.876420000936241,-20.98647084873818
0.305,13.626957171326241,2.696033633287875,-21.09702560421814
0.306,13.674803036413143,2.479754314255359,-21.097447831019416
0.307,13.618631277964905,2.508761680123181,-21.127675457468555
0.308,13.486518109370206,2.5085263934445936,-20.981367425949436
0.309,13.387031356430303,2.633239808219836,-20.999088567991887
0.31,13.47212043678084,2.678354208074588,-20.889677522409528
0.311,13.592813319345833,2.801803129338158,-20.860482706272645
0.312,13.724424960012604,2.9423841527600993,-20.987937380152424
0.313,13.898919351085606,2.892877395655315,-21.007307540866826
0.314,14.033325927040536,3.0919736706677234,-20.83952612923288
0.315,14.004660953621052,3.2650847074046148,-20.863856344166184
0.316,13.967874991012316,3.095974043883071,-20.965426239644096
0.317,13.877479437379098,3.174994191288003,-21.05778545709044
0.318,14.015998911549053,3.131802721969157,-21.004957600627467
0.319,14.018794943587931,3.0196354841832473,-20.94248672172002
0.32,14.051995894192917,2.9235326056882673,-20.765639224070213
0.321,13.993618290758231,3.003491874858206,-20.660603706535227
0.322,13.877815869086366,3.039770246292125,-20.8320435974138
0.323,13.788641478465268,3.032015438127835,-20.842061477601536
0.324,13.710810599961796,2.950492069329975,-20.91882401932616
0.325,13.774821124430478,2.85654964159708,-20.78534609501805
0.326,13.800767125033975,2.706183626471459,-20.61031430183785
0.327,13.884414004636715,2.9290583840848243,-20.575139273347357
0.328,13.869073319202235,2.873469691423184,-20.621587787144964
0.329,13.982543013282362,3.066180294554142,-20.409887221102412
0.33,14.002478604595439,3.235366000062455,-20.317469816997793
0.331,14.000216429484537,3.202538979152388,-20.391900682522515
0.332,14.271847759612108,3.186903924564489,-20.479291274052038
0.333,14.042599337057545,2.9362287327107106,-20.49655488123105
0.334,14.011366540881856,2.8216273693709444,-20.508342412554384
0.335,13.88230953584338,2.8795990286625144,-20.678980365440836
0.336,13.882181462713874,2.9128153703988184,-20.75584294864707
0.337,13.80496359428505,3.064325594617614,-20.807954467199654
0.338,13.949431972193127,3.079183455714669,-20.878182050304115
0.339,13.979563027590832,3.0189494797591534,-20.88321725082005
0.34,13.99290465431869,2.989557949052075,-20.99743176478116
0.341,13.986206763080968,2.9402183586127744,-20.950176966701438
0.342,13.872161557122027,2.85333828428073,-20.85264268933275
0.343,13.60355959182529,3.011746257069577,-20.785026082716975
0.34400000000000003,13.562114747415771,3.167719628511047,-20.685226381100474
0.34500000000000003,13.605082932304374,3.2127339347266557,-20.779241712334606
0.34600000000000003,13.691664693125036,3.253377088726561,-20.84888312368624
0.34700000000000003,13.779965583416496,3.181340758710788,-20.80712860447513
0.34800000000000003,13.868636885968495,3.3461134475151977,-20.70197493995034
0.34900000000000003,13.959057294403857,3.130926687032644,-20.56761794126214
0.35000000000000003,14.038382157792531,3.064666827100482,-20.585671665652058
0.35100000000000003,14.053704040623883,3.0325084948398513,-20.544138866608364
0.352,14.126076576929975,3.082549125516744,-20.663197765971333
0.353,14.006238658333636,3.033053047580007,-20.609540739648722
0.354,13.981447628652665,3.0619351445643876,-20.43591467210952
0.355,13.919475638883583,2.950581623412379,-20.46783370923192
0.356,14.101914717781737,3.114809020150313,-20.620105267604814
0.357,14.114261919941987,3.143702951442007,-20.765155116764845
0.358,14.278840395006368,3.169767733435334,-20.803204052238097
0.359,14.400820296819482,3.058275659920715,-20.81426716530599
0.36,14.228302442941647,3.1328165040075087,-20.900537955535835
0.361,14.176467988904347,3.177163482638678,-20.867980268581114
0.362,14.305258043145404,3.0271514859507325,-21.092310154947683
0.363,14.222956111526974,3.0619025110035865,-20.97065218996462
0.364,14.34241114704336,3.120036504620057,-20.88059118142799
0.365,14.17398309468759,3.2123432850762184,-20.875337823206518
0.366,14.155493659945947,3.059416953408053,-20.86025326199832
0.367,14.312778604316199,3.072999076141764,-20.876256611157253
0.368,14.47067115955332,3.2090349053439033,-20.90920531429262
0.369,14.556038857040983,3.2166995083893646,-20.81674330830405
0.37,14.489393254658287,3.224297365174822,-20.66108389025845
0.371,14.518441311693092,3.292428066588754,-20.74171109413316
0.372,14.719524264587386,3.286445743769374,-20.621576642636597
0.373,14.786486514840988,3.307906491051022,-20.597515656550623
0.374,14.790840088122549,3.323587000239844,-20.76562518843156
0.375,14.806333074229101,3.3343124279724514,-20.805005054412117
0.376,14.760078566761509,3.379087022193437,-20.731467539688236
0.377,14.876487925267364,3.335443247776856,-20.76801446261073
0.378,14.779262736025542,3.187578249360718,-20.913993782977386
0.379,14.853313655293041,3.088961329219726,-21.1168329870962
0.38,14.973915271685192,3.1724911266799056,-21.176220227619417
0.381,15.031305538225617,3.107204079093874,-21.173559908887846
0.382,15.029090213551262,3.08345028055947,-21.184234718058885
0.383,14.934093262770887,3.148011935301031,-21.127959590895372
0.384,14.78025129484991,3.1977866789261897,-21.172687447488446
0.385,14.556488130635143,3.3394042051059527,-21.255337675649645
0.386,14.47008827008822,3.3805453030824517,-21.167207142277736
0.387,14.473679695038415,3.3280497378318943,-21.104781167231394
0.388,14.413207184718841,3.113608830175721,-21.065469382096122
0.389,14.260080790729727,3.1199773843707974,-21.006082408567774
0.39,14.144037255724133,3.089950562599813,-20.943212188456144
0.391,14.125478901222307,3.1543319831172845,-20.972581193382062
0.392,14.121984646421922,3.1796347915835135,-20.954753811409883
0.393,14.241838445233375,3.058116461390246,-20.976227404412086
0.394,14.289811871102469,3.0080466690706826,-20.950892113690433
0.395,14.496727875195036,3.1071522985085505,-20.95251588289705
0.396,14.460446820021806,3.0344565200028164,-21.070036443272997
0.397,14.493348226943327,3.032812562803671,-20.995151089795087
0.398,14.635475200394884,3.100448941069464,-20.907861657694518
0.399,14.509327450331028,3.0457391303267762,-21.09896221152087
0.4,14.466245454452235,3.052721870808336,-21.33897641355184
0.401,14.508294305011336,2.9769792697532194,-21.42843203774279
0.402,14.56216254420224,2.8956879589878075,-21.34595158738204
0.403,14.402241497121047,2.9491233055627117,-21.302141164671607
0.404,14.47355933023993,2.8711966199770993,-21.218105692710175
0.405,14.471929695593726,2.873741926802063,-21.242400738683887
0.406,14.339852891387501,2.838246543157086,-21.277640743506264
0.40700000000000003,14.143704630620759,2.875667321196291,-21.390230372390093
0.40800000000000003,14.017272080860602,2.883759284539046,-21.42648476682526
0.40900000000000003,13.992677641061192,2.774150438177884,-21.523609708542846
0.41000000000000003,14.167516037402192,2.7958467272563294,-21.50887270672064
0.41100000000000003,14.188473339749207,2.864101561071286,-21.59254870476166
0.41200000000000003,14.061084268534776,2.655187251907726,-21.458474387673814
0.41300000000000003,14.065650779983347,2.72760095761695,-21.46138546214557
0.41400000000000003,14.118286468873984,2.8599937492671734,-21.470178969199075
0.41500000000000004,13.918149947943036,2.881721304419932,-21.4765484168527
0.41600000000000004,13.956008129146596,2.9605454501836834,-21.59720398948004
0.417,13.865336378186672,2.920891890879855,-21.392829238156164
0.418,14.040992564809113,2.8550426104831974,-21.3983356248666
0.419,13.940995704452426,3.138897509663836,-21.393910903619226
0.42,13.936810955895274,2.934233706144652,-21.353021844873943
0.421,13.99561977745522,2.8495844584782977,-21.247217840142028
0.422,13.888846098271273,2.7594544180996916,-21.395282592542305
0.423,13.925517228491445,2.542110208673691,-21.42258924705156
0.424,13.854474905620403,2.5900764682043436,-21.477446469344045
0.425,13.818476436339251,2.4887286168510436,-21.43123791118481
0.426,13.82810074398657,2.5985467371762296,-21.45141022986122
0.427,13.922256950489935,2.599437400558477,-21.450960234711967
0.428,13.856533746521055,2.490582876943677,-21.415986332793988
0.429,13.990654386598992,2.366509605737446,-21.466359101392054
0.43,13.809391256627787,2.4547755898690906,-21.536044625377333
0.431,13.688681067585517,2.6372732547721185,-21.614118629760462
0.432,13.430591326569356,2.794956213136349,-21.66875365337394
0.433,13.414970210869791,2.771372127540688,-21.537798783383355
0.434,13.502102712078543,2.720439824830612,-21.486023443255263
0.435,13.604045967710276,2.669375099173457,-21.443849247192826
0.436,13.711992899411005,2.8029069251753147,-21.49854129380159
0.437,13.67113013141308,2.5974807501209574,-21.556955916170637
0.438,13.642580495495311,2.7236671667103014,-21.68187919708686
0.439,13.67347538599435,2.6501864840859186,-21.722788501523347
0.44,13.623175839415824,2.6079162887467358,-21.599129842461235
0.441,13.673023571580996,2.5197770444607595,-21.38856687885775
0.442,13.76560905999702,2.632469046115753,-21.447785852057034
0.443,13.821248987849012,2.7886311100137195,-21.467330418923574
0.444,13.806664848456828,2.990097924986908,-21.46386253751687
0.445,13.930830188190116,3.0579320405983723,-21.258861203165846
0.446,13.793002601381302,2.909913709234366,-21.186466297759637
0.447,13.695660849686414,2.980392453259537,-21.21545649111336
0.448,13.765565617056767,3.046205554506997,-21.111455157676644
0.449,13.724131376611371,3.159058288391263,-21.022555711005776
0.45,13.889486402823941,3.2869150438069363,-21.09077516422634
0.451,14.006423647136772,3.2603177912435677,-20.99153925235189
0.452,13.89811308359081,3.185189670653745,-21.02622094870489
0.453,13.993831240909623,3.2608926342631737,-21.21101675583942
0.454,13.92937047905384,3.1966880730602907,-21.296843533622752
0.455,14.017997578452025,3.0108711024196224,-21.44273999697868
0.456,13.972691586187459,2.948280234929751,-21.481172275773076
0.457,13.849279926841254,2.9165040095744237,-21.403145201481276
0.458,13.908691438166892,2.851147635653541,-21.29108172646166
0.459,13.993450328860153,2.8388879394994393,-21.23368493414186
0.46,13.846704315204972,2.9151838320793955,-21.18402058844106
0.461,13.932121506326851,2.957454742170093,-21.09201717018555
